disease_field,metabolite_field,linear_beta,linear_pvalue,logistic_beta,logistic_pvalue,warning
p131022,p23500_i0,-0.3282938905877819,0.0,-0.3237553565764777,0.0,
p131036,p23500_i0,-0.3604549743814478,0.0,-0.6628409745576291,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23500_i0,-0.112815504833234,3.627062528967347e-151,-0.1160814441745953,6.743608819022427e-148,
p131056,p23500_i0,-0.2717764421297665,0.0,-0.2661432976214965,0.0,
p131126,p23500_i0,0.1470657920728273,2.511182820822603e-260,0.1557705965190119,4.510947479719457e-261,
p131164,p23500_i0,-0.0416337578299305,2.0935647103452541e-16,-0.0302440092537385,1.9282622601604893e-08,
p131180,p23500_i0,-0.0879504378822218,1.297225985628956e-75,-0.0714060800792588,4.929586537961736e-47,
p131182,p23500_i0,-0.0546866801914485,6.215577242385906e-37,-0.0551392681194788,1.3219021187713136e-35,
p131282,p23500_i0,-0.1253955842966823,8.584873326078685e-161,-0.1143862191455465,1.3184122108359456e-117,
p131304,p23500_i0,-0.3911911514301425,0.0,-0.3679666889108556,0.0,
p131306,p23500_i0,-0.3215030860045101,0.0,-0.293376681381637,0.0,
p131310,p23500_i0,-0.1372401977538958,5.908045030042993e-205,-0.1446411367463644,4.7317537614435787e-203,
p131322,p23500_i0,-0.2355399446098838,0.0,-0.2453579193824062,0.0,
p131324,p23500_i0,-0.158867450821456,5.6928711764158156e-269,-0.1486594460857762,1.7485555055343686e-219,
p131342,p23500_i0,-0.1208189438830889,2.9457194000484623e-150,-0.1081350101668024,2.4999237554995206e-112,
p131344,p23500_i0,-0.1165442021559878,4.2313148089621216e-151,-0.1128678377832905,6.616616644181237e-132,
p131346,p23500_i0,-0.2273307110459355,0.0,-0.2337933415186659,0.0,
p131350,p23500_i0,-0.2211184267673929,0.0,-0.2008184943087581,0.0,
p131354,p23500_i0,-0.1659641196849131,7.450143112653653e-251,-0.1311789269576048,5.72987254339371e-144,
p131366,p23500_i0,-0.4365699756574598,0.0,-0.4542008668297801,0.0,
p131370,p23500_i0,-0.3807763025190245,0.0,-0.3696231656950889,0.0,
p131374,p23500_i0,-0.0775426945553349,8.265699501141284e-73,-0.0776275435225027,1.1526551011177272e-69,
p131378,p23500_i0,-0.2127802999141071,0.0,-0.2172185380309258,0.0,
p131380,p23500_i0,-0.1985056739313669,0.0,-0.1569296485602581,2.428148871574467e-189,
p131382,p23500_i0,-0.2665054620004227,0.0,-0.2284263618672419,0.0,
p131390,p23500_i0,-0.1063807028118914,2.8105859650849675e-111,-0.0868611658025341,2.488870570503526e-68,
p131416,p23500_i0,-0.0936066945754463,1.175463051926022e-101,-0.0929122110984817,5.048146893632956e-95,
p131444,p23500_i0,0.1425034017155958,1.985092698403759e-165,0.1777937238353946,4.89508086170891e-202,
p131490,p23500_i0,-0.3119501444396498,0.0,-0.3081675871523994,0.0,
p131518,p23500_i0,-0.1636862218238633,6.505604367077648e-251,-0.1596357643315051,2.8634741853559123e-195,
p131528,p23500_i0,-0.1040298229089794,2.1637696751567165e-118,-0.1024957916729026,7.906743535520291e-105,
p131534,p23500_i0,-0.0936288421512068,1.946956395846698e-102,-0.0922872306500017,2.4436695297357897e-93,
p131538,p23500_i0,-0.4123060315223331,0.0,-0.3435774894038998,0.0,
p131546,p23500_i0,-0.1377862309601705,1.951473209143885e-195,-0.1306930936356589,1.400552494158584e-155,
p131602,p23500_i0,0.1081214573859391,3.4487505630522693e-140,0.1109361638274872,3.84140595634536e-140,
p131636,p23500_i0,0.2075039168404808,0.0,0.2167041434173452,0.0,
p131648,p23500_i0,0.1240690330555374,6.04836762892046e-180,0.1305074556830829,2.5611856937403152e-185,
p131670,p23500_i0,0.253778079239547,0.0,0.2670078946782014,0.0,
p131680,p23500_i0,0.0646538316121851,1.0289007270565897e-52,0.0648804314534551,7.482970822420876e-50,
p131684,p23500_i0,0.0494288895884815,2.8882350157958274e-31,0.0519482901749596,3.352586199476739e-32,
p131768,p23500_i0,-0.0707948067278606,7.996519962614708e-51,-0.0695227961337281,8.678344420676321e-46,
p131820,p23500_i0,-0.0804565628430171,1.2043082460223504e-59,-0.0604635137321109,1.3396078214158788e-30,
p131834,p23500_i0,-0.2106812456851962,0.0,-0.213449865351916,0.0,
p131868,p23500_i0,0.2258024607211349,0.0,0.2259916385692672,0.0,
p131870,p23500_i0,0.0528822526083168,7.981111474536559e-33,0.0548961281260465,1.920253588615916e-33,
p131872,p23500_i0,0.1556541450216272,8.902814467084221e-284,0.1641518570739915,8.15578063402005e-293,
p131874,p23500_i0,0.2411324516066423,0.0,0.2383976200599804,0.0,
p131900,p23500_i0,0.1095433669086056,2.8177600512804742e-121,0.0926357108054273,9.222194499210867e-80,
p131964,p23500_i0,-0.0297698741705841,2.382682042161841e-09,-0.0728322534801376,1.354331527076159e-42,
p131972,p23500_i0,-0.0289479415340766,1.0468188798312716e-08,-0.0456095059627497,2.920473113951143e-17,
p132030,p23500_i0,0.0390178892236602,7.73243577244619e-18,0.0511438698082359,1.1442485933368023e-26,
p132032,p23500_i0,0.0561172234165514,1.4780982286997396e-27,0.0664240539022512,4.1046609865840903e-35,
p130070,p23501_i0,0.1170148125682145,4.6335431544103204e-163,0.1218816680176092,1.6554934074646985e-165,
p130340,p23501_i0,0.1161390530458657,1.4200035993929443e-99,0.153707756095061,2.587267288144108e-132,
p130708,p23501_i0,0.2299083098816715,0.0,0.245495448931916,0.0,
p130718,p23501_i0,-0.3270794385908303,0.0,-0.3349500712376709,0.0,
p130722,p23501_i0,0.1630037636746754,1.2749430037857757e-275,0.1666141545226215,1.945430941053839e-255,
p130770,p23501_i0,0.0469048936406584,6.283248511901204e-25,0.0477473465586861,1.1565934275057896e-23,
p130774,p23501_i0,0.0720612036598253,1.224658259808384e-40,0.0583842700176343,2.0486679534597625e-17,
p130826,p23501_i0,0.082716606675386,2.1956645624657305e-85,0.0864966838408921,1.2562380617983397e-86,
p130828,p23501_i0,-0.0977372314623911,3.2802529392239136e-104,-0.096083779803758,6.464976368297075e-95,
p130842,p23501_i0,-0.1483047314734237,3.5200419105890084e-216,-0.1328001551888178,1.3706936969190378e-148,
p130846,p23501_i0,0.0785842163932349,4.7029733022027124e-60,0.1057577798349127,7.382207880961274e-78,
p131022,p23501_i0,-0.3206854315250677,0.0,-0.3175162389318318,0.0,
p131036,p23501_i0,-0.3312704085913792,0.0,-0.6090387277907059,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23501_i0,-0.1416873273693437,8.116567523240967e-239,-0.1465829742327071,5.6765292524720796e-232,
p131056,p23501_i0,-0.1806341161010232,0.0,-0.1707004801562853,1.19053560091502e-283,
p131126,p23501_i0,0.1318984011472939,1.015869135333218e-210,0.1398344971631193,1.2010832254782249e-210,
p131182,p23501_i0,-0.0272756837818961,2.2573875017508736e-10,-0.0271144347557046,8.95335772839405e-10,
p131282,p23501_i0,-0.1044994189982436,2.0828385206641407e-112,-0.0933793545453907,3.926060496854613e-79,
p131304,p23501_i0,-0.2740311416154196,0.0,-0.2409561084470975,0.0,
p131306,p23501_i0,-0.2101611310256419,0.0,-0.1772221080704494,1.9342343851843562e-258,
p131310,p23501_i0,-0.1347914251841267,5.302521132727507e-198,-0.1422600521067495,2.073153792440037e-196,
p131322,p23501_i0,-0.2350301247755625,0.0,-0.2461867931213461,0.0,
p131324,p23501_i0,-0.1564366621462868,1.9652869141463809e-261,-0.1473982416022898,1.4255226168356171e-216,
p131342,p23501_i0,-0.0842369166230216,2.002407361607672e-74,-0.0729229242984307,2.069895910812716e-52,
p131344,p23501_i0,-0.0775403132949282,3.2784129275231875e-68,-0.0729506324658327,1.1967307327985438e-56,
p131346,p23501_i0,-0.1603634834303811,1.7224577740369203e-249,-0.1630911097063244,4.6884085704351125e-226,
p131350,p23501_i0,-0.2025159917710084,0.0,-0.1839821618898837,0.0,
p131354,p23501_i0,-0.1107733551692937,2.28353326939565e-113,-0.0782516028834494,1.929155008706745e-53,
p131366,p23501_i0,-0.3576817788287725,0.0,-0.3634126123835301,0.0,
p131370,p23501_i0,-0.251878793018315,0.0,-0.2327980727365601,0.0,
p131374,p23501_i0,-0.0371710516855686,4.431510356268232e-18,-0.0368843396919137,5.001862943669981e-17,
p131378,p23501_i0,-0.1398093310033998,5.74368015826945e-218,-0.1406157628497633,4.589986470150497e-202,
p131380,p23501_i0,-0.1543283137445646,3.0917271084456385e-206,-0.1153991026189564,6.5071406633067335e-105,
p131382,p23501_i0,-0.1984601631092011,7.77323e-319,-0.1626692582292222,1.0410865102355e-186,
p131390,p23501_i0,-0.0594571863742821,3.703763030741254e-36,-0.0416135797210644,3.172407893257886e-17,
p131416,p23501_i0,-0.0944555965051968,7.527846310052088e-104,-0.0945177405091305,6.099359821109796e-98,
p131444,p23501_i0,0.1535738395808793,8.459018404406002e-192,0.1877809616089063,1.124285010515003e-225,
p131490,p23501_i0,-0.2707593859715715,0.0,-0.2647442348045093,0.0,
p131518,p23501_i0,-0.1466103597607641,8.789864757543198e-206,-0.1387147711867544,1.3605345111107376e-146,
p131528,p23501_i0,-0.1185849029500654,6.161053143991156e-153,-0.1181819850169365,9.427770953868303e-139,
p131534,p23501_i0,-0.0971205548665866,2.86532693223516e-110,-0.0964418334045964,1.1009199942057456e-101,
p131538,p23501_i0,-0.357025148299971,0.0,-0.2788285774715878,0.0,
p131546,p23501_i0,-0.1823801295991,0.0,-0.182331909981664,2.2725536608408807e-295,
p131602,p23501_i0,0.0910228837375398,3.1305579834335286e-100,0.0936037277557741,2.138548686605928e-100,
p131632,p23501_i0,0.0324050675462904,7.671390691575775e-14,0.033448263043302,4.769330964111338e-13,
p131636,p23501_i0,0.2162702431316044,0.0,0.22638587238937,0.0,
p131648,p23501_i0,0.1367344531551966,9.276500527156462e-219,0.1438784384914646,1.1405910511536418e-223,
p131670,p23501_i0,0.2527132454250377,0.0,0.265260283042961,0.0,
p131680,p23501_i0,0.0374467845737932,8.111503480213989e-19,0.0371498089683718,1.949132825697465e-17,
p131768,p23501_i0,-0.0501153469879526,2.3432199079549987e-26,-0.0488413777095563,1.905258879004507e-23,
p131820,p23501_i0,-0.1113152069026714,5.826640199125156e-113,-0.0949666449166357,1.4301727770579536e-73,
p131834,p23501_i0,-0.2032077762759552,0.0,-0.2058506243125383,0.0,
p131868,p23501_i0,0.21373962911111,0.0,0.2163181697241831,0.0,
p131870,p23501_i0,0.0594630292428546,3.2622043340866044e-41,0.0614881524345467,1.6697942297691932e-41,
p131872,p23501_i0,0.1590053123610769,5.6585926813392724e-297,0.1675470208764427,2.963957947501597e-304,
p131874,p23501_i0,0.2297090176767109,0.0,0.2316915304716694,0.0,
p131900,p23501_i0,0.0918372280103574,2.463284119242315e-86,0.0775634456410999,2.9851866114868495e-56,
p131964,p23501_i0,-0.0401738883814584,6.608758184337381e-16,-0.0789090027742837,2.0473989639069684e-48,
p131972,p23501_i0,-0.0234132615062934,3.5416671558477752e-06,-0.0373717842343889,7.863114422742123e-12,
p132030,p23501_i0,0.0311551809532604,5.646444274691067e-12,0.0406826688855796,1.8981643472515485e-17,
p132032,p23501_i0,0.0735420388903136,3.0994748847490083e-46,0.0842063540584801,2.5745234140453255e-55,
p130708,p23502_i0,-0.6026560418467616,0.0,-0.6705799162265872,0.0,
p130718,p23502_i0,-0.659760221891362,0.0,-0.7506805090483145,0.0,
p130770,p23502_i0,-0.1392210534236797,1.3460333327971412e-200,-0.1413011968044815,5.285943988909265e-196,
p130774,p23502_i0,0.0440675955599435,3.4991954371468015e-15,0.0517204218268006,5.756025681118021e-15,
p130820,p23502_i0,-0.1673773412438371,5.578e-320,-0.1706469630321267,0.0,
p130826,p23502_i0,-0.1236149409287647,2.061944913784089e-184,-0.1243073954903634,2.159947744503444e-179,
p130828,p23502_i0,-0.3257670303533553,0.0,-0.333348473420714,0.0,
p130842,p23502_i0,-0.1051464838976111,3.504596437880103e-109,-0.0756887409585414,1.4916133830167243e-48,
p130846,p23502_i0,-0.1399485244497175,5.918452736466627e-175,-0.1457514683801549,1.024328765349088e-153,
p131022,p23502_i0,-0.3146414768753512,0.0,-0.304747084550676,0.0,
p131036,p23502_i0,-0.6123384942236269,0.0,-1.1996120554971803,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23502_i0,-0.1861860060201211,0.0,-0.1945096187431431,0.0,
p131056,p23502_i0,-0.5904312133703372,0.0,-0.6409522509716246,0.0,
p131086,p23502_i0,-0.1708411703033127,0.0,-0.1706165220821635,0.0,
p131126,p23502_i0,-0.0347478436044159,8.644402295349385e-16,-0.0353244744655604,1.324761279598491e-15,
p131164,p23502_i0,-0.1581054572848503,3.850054039275289e-211,-0.1468024137948004,2.2227357049606253e-165,
p131166,p23502_i0,-0.073347016939465,2.1788485329033928e-59,-0.0697607112798376,6.546205046384881e-53,
p131180,p23502_i0,-0.3223783242753621,0.0,-0.313334413322772,0.0,
p131182,p23502_i0,-0.1516342657603482,1.1313856040332918e-266,-0.1523311193205264,5.5225369058193125e-260,
p131190,p23502_i0,-0.0310728743696763,2.543353395685304e-10,-0.0372011222472814,1.1052137211155869e-13,
p131282,p23502_i0,-0.3604508171647519,0.0,-0.3664790734816375,0.0,
p131304,p23502_i0,-0.8591151612715845,0.0,-1.0524308310198536,0.0,
p131306,p23502_i0,-0.7692558815940465,0.0,-0.877886562419307,0.0,
p131310,p23502_i0,-0.3947122309464493,0.0,-0.419770531989051,0.0,
p131322,p23502_i0,-0.2996714109336315,0.0,-0.309382255149683,0.0,
p131324,p23502_i0,-0.3283525035673119,0.0,-0.327429364398544,0.0,
p131342,p23502_i0,-0.3615962749418723,0.0,-0.3604185108142226,0.0,
p131344,p23502_i0,-0.2663845925402632,0.0,-0.2692204898531465,0.0,
p131346,p23502_i0,-0.5134978870051522,0.0,-0.573479895738931,0.0,
p131350,p23502_i0,-0.3841245047723357,0.0,-0.3759103722807452,0.0,
p131354,p23502_i0,-0.5715060613222568,0.0,-0.5942093808082524,0.0,
p131366,p23502_i0,-0.7395632314694571,0.0,-0.872631746158264,0.0,
p131370,p23502_i0,-0.787334163099585,0.0,-0.9312829600353876,0.0,
p131374,p23502_i0,-0.337634464983703,0.0,-0.3511680788120592,0.0,
p131378,p23502_i0,-0.5398123719696796,0.0,-0.599006346512752,0.0,
p131380,p23502_i0,-0.5142483691460014,0.0,-0.5064521165777142,0.0,
p131382,p23502_i0,-0.53494034493251,0.0,-0.5321457114737651,0.0,
p131390,p23502_i0,-0.437487172420189,0.0,-0.4492378539822016,0.0,
p131416,p23502_i0,-0.2325550204693084,0.0,-0.2340014013837047,0.0,
p131444,p23502_i0,0.1337073966450031,8.799983231681935e-142,0.166378686123285,1.8404036729159697e-182,
p131490,p23502_i0,-0.4145600539093302,0.0,-0.4257229204697941,0.0,
p131518,p23502_i0,-0.3908858081811763,0.0,-0.4616634614046671,0.0,
p131528,p23502_i0,-0.2116853969513312,0.0,-0.2112172350163284,0.0,
p131534,p23502_i0,-0.2381863708000434,0.0,-0.2395151112885424,0.0,
p131538,p23502_i0,-0.4710309652611217,0.0,-0.4019144067452532,0.0,
p131546,p23502_i0,-0.2927927287762962,0.0,-0.2909028593414876,0.0,
p131602,p23502_i0,0.0305906580154444,1.5793392751562574e-12,0.031160176008803,7.473723175412792e-13,
p131632,p23502_i0,-0.2248952396905625,0.0,-0.234065138439076,0.0,
p131636,p23502_i0,0.0723188734027118,3.290595935132273e-61,0.0751150099439042,9.678008226087889e-65,
p131648,p23502_i0,0.0216625853025172,8.062475494135679e-07,0.0241009276619534,4.8015938634512346e-08,
p131670,p23502_i0,-0.037966847612048,1.6410053537336605e-18,-0.0374684873175753,8.523828891527446e-18,
p131680,p23502_i0,-0.0811706253248353,1.0059531335304542e-80,-0.0841680305134098,4.444947433096671e-84,
p131684,p23502_i0,-0.1522037687762923,1.964090855919516e-278,-0.1566888197139925,1.9563581940991774e-275,
p131768,p23502_i0,-0.047191406091856,3.673429821579873e-23,-0.0428849354832213,6.597786360731046e-19,
p131820,p23502_i0,-0.1915164889110618,0.0,-0.1817729664093087,3.224822676163172e-261,
p131834,p23502_i0,-0.4972266280679124,0.0,-0.5461297878471536,0.0,
p131868,p23502_i0,0.0983974749484808,4.671448832706249e-92,0.0925230607249177,3.2098416858920456e-77,
p131870,p23502_i0,-0.0265810922139106,2.751787068936333e-09,-0.0244775435864011,5.53584055185526e-08,
p131872,p23502_i0,0.0370156564121569,2.6659303548124344e-17,0.0412936831713159,6.649697864631137e-21,
p131874,p23502_i0,0.1184920157560477,2.2500007400667583e-117,0.1041617027718804,8.820128133378478e-81,
p131900,p23502_i0,0.0634900731780148,3.0278414751915465e-41,0.0432079682596794,3.054940002117213e-19,
p131964,p23502_i0,-0.0342335110353849,1.4304128367384656e-11,-0.0856332122187411,2.3745984786322207e-60,
p132030,p23502_i0,-0.2825246670512169,0.0,-0.2871205999610812,0.0,
p132032,p23502_i0,-0.2381273605318015,0.0,-0.2331353938854288,0.0,
p130070,p23503_i0,0.0237162567320289,4.774094162879919e-08,0.025358938651919,7.0931420209812005e-09,
p130708,p23503_i0,-0.4425849938418386,0.0,-0.4594629385684254,0.0,
p130718,p23503_i0,-0.6413630620041474,0.0,-0.7104662460988179,0.0,
p130722,p23503_i0,0.057410207147911,8.037113414612842e-35,0.0482654135916824,3.0514673048671886e-24,
p130770,p23503_i0,-0.107755569074097,1.5079356926472278e-121,-0.1098181956838618,1.2535189252362099e-119,
p130774,p23503_i0,0.0923111450959614,4.6432394655209766e-61,0.1059472494963846,1.1430654992984457e-56,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p130820,p23503_i0,-0.1329613040639242,9.481798231236275e-203,-0.1351329338185464,1.0789487929825348e-197,
p130826,p23503_i0,-0.0926245381103307,3.611824571562175e-104,-0.0926756695432511,4.7795619350574695e-101,
p130828,p23503_i0,-0.3063034821793697,0.0,-0.3105388532351874,0.0,
p130842,p23503_i0,-0.1277277409813401,1.4901542382264258e-160,-0.1023078956506826,5.753380102144717e-87,
p130846,p23503_i0,-0.0824982318130872,2.10179285326756e-62,-0.0799964916517588,6.42770182704651e-48,
p131022,p23503_i0,-0.3450262993892273,0.0,-0.3375005340261386,0.0,
p131036,p23503_i0,-0.5830019788665673,0.0,-1.119387593252062,0.0,simpleWarning: glm.fit: fitted probabilities numerically 0 or 1 occurred
p131038,p23503_i0,-0.1959113517455124,0.0,-0.2038056712376715,0.0,
p131056,p23503_i0,-0.529061062236522,0.0,-0.5550211193837179,0.0,
p131086,p23503_i0,-0.151506215047399,1.5345859971119436e-271,-0.1512301707491321,1.7149833556436731e-258,
p131164,p23503_i0,-0.1357303520542385,1.498577957081709e-156,-0.1242545738035627,3.7539176107008455e-119,
p131166,p23503_i0,-0.0627707569910234,4.410603918667196e-44,-0.0592266732027627,1.525749808815272e-38,
p131180,p23503_i0,-0.2688137262425606,0.0,-0.2563013112520695,0.0,
p131182,p23503_i0,-0.1303579489313329,6.560944364219994e-198,-0.1309734657632565,4.6528821298787635e-193,
p131190,p23503_i0,-0.0346994212514085,1.4435908473560365e-12,-0.0416465975413104,1.0059465838835459e-16,
p131282,p23503_i0,-0.3290210640478037,0.0,-0.3310808529986487,0.0,
p131304,p23503_i0,-0.77277075765699,0.0,-0.8574036307576985,0.0,
p131306,p23503_i0,-0.6827273453239652,0.0,-0.7245649587099089,0.0,
p131310,p23503_i0,-0.3506557546987629,0.0,-0.3684966203953154,0.0,
p131322,p23503_i0,-0.3094809924091969,0.0,-0.3198945853778855,0.0,
p131324,p23503_i0,-0.310072733373171,0.0,-0.3054428342613886,0.0,
p131342,p23503_i0,-0.3245716082085432,0.0,-0.318174137369874,0.0,
p131344,p23503_i0,-0.236669463635141,0.0,-0.2365353060640077,0.0,
p131346,p23503_i0,-0.4576808001304758,0.0,-0.4924236731885786,0.0,
p131350,p23503_i0,-0.3703936779292193,0.0,-0.3580869051895828,0.0,
p131354,p23503_i0,-0.4960278570240134,0.0,-0.4916617645335895,0.0,
p131366,p23503_i0,-0.6938361431425016,0.0,-0.7759215766676695,0.0,
p131370,p23503_i0,-0.7021366619636259,0.0,-0.7660008515329314,0.0,
p131374,p23503_i0,-0.2922921772798176,0.0,-0.2997407865771554,0.0,
p131378,p23503_i0,-0.4858521218246931,0.0,-0.5222818127686643,0.0,
p131380,p23503_i0,-0.4708171396655485,0.0,-0.4544800740606042,0.0,
p131382,p23503_i0,-0.4843894305122353,0.0,-0.4594177247615638,0.0,
p131390,p23503_i0,-0.3699196912336586,0.0,-0.3675909121029816,0.0,
p131416,p23503_i0,-0.2270672277052345,0.0,-0.2284262771476192,0.0,
p131444,p23503_i0,0.1467289598493309,1.2653328476119045e-171,0.1821238073910568,9.93825435708136e-215,
p131490,p23503_i0,-0.4133201498617202,0.0,-0.4213053082404919,0.0,
